stn,date,tmin,tmax,prcp,per_na_prcp,per_na_tmin,per_na_tmax
08HA072,2002-10-15,5.69,15.99,0.67,16.132,1.989,1.989
08HA072,2002-10-16,7.26,18.75,1.07,16.132,1.989,1.989
08HA072,2002-10-17,5.1,16.885,1.14,16.132,1.989,1.989
08HA072,2002-10-18,4.65,13.385,2.2,16.132,1.989,1.989
08HA072,2002-10-19,8.66,12.05,2.98,16.132,1.989,1.989
08HA072,2002-10-20,9.035,15.135,6.91,16.132,1.989,1.989
08HA072,2002-10-21,7.02,13.13,0.77,16.132,1.989,1.989
08HA072,2002-10-22,5.39,14.21,1.09,16.132,1.989,1.989
08HA072,2002-10-23,3.68,14.66,0.95,16.132,1.989,1.989
08HA072,2002-10-24,2.56,13.545,1.16,16.132,1.989,1.989
08HA072,2002-10-25,2.23,9.49,0.77,16.132,1.989,1.989
08HA072,2002-10-26,3.495,8.88,1.73,16.132,1.989,1.989
08HA072,2002-10-27,5.17,9.155,1.51,16.132,1.989,1.989
08HA072,2002-10-28,1.97,7.93,2,16.132,1.989,1.989
08HA072,2002-10-29,-2.035,8.37,1.49,16.132,1.989,1.989
08HA072,2002-10-30,-1.88,8.865,1.14,16.132,1.989,1.989
08HA072,2002-10-31,-1.885,8.34,1.18,16.132,1.989,1.989
08HA072,2002-11-01,-1.21,9.015,1.07,16.132,1.989,1.989
08HA072,2002-11-02,-1.44,9.65,1.11,16.132,1.989,1.989
08HA072,2002-11-03,-1.59,8.97,0.96,16.132,1.989,1.989
08HA072,2002-11-04,-0.92,10.35,0.73,16.132,1.989,1.989
08HA072,2002-11-05,4.95,9.19,28.39,16.132,1.989,1.989
08HA072,2002-11-06,7.7,10.125,19.15,16.132,1.989,1.989
08HA072,2002-11-07,7.11,9.49,31.88,16.132,1.989,1.989
08HA072,2002-11-08,5.69,9.12,35.71,16.132,1.989,1.989
08HA072,2002-11-09,3.46,8.225,25.2,16.132,1.989,1.989
08HA072,2002-11-10,5.17,8.15,50.28,16.132,1.989,1.989
08HA072,2002-11-11,6.96,9.34,54.5,16.132,1.989,1.989
08HA072,2002-11-12,6.175,10.985,40.48,16.132,1.989,1.989
08HA072,2002-11-13,6.44,9.78,16.74,16.132,1.989,1.989
08HA072,2002-11-14,4.05,8.6,24.63,16.132,1.989,1.989
08HA072,2002-11-15,3.76,8,17.64,16.132,1.989,1.989
08HA072,2002-11-16,5.1,9.38,21.14,16.132,1.989,1.989
08HA072,2002-11-17,5.25,7.93,58.29,16.132,1.989,1.989
08HA072,2002-11-18,7.03,9.38,70.84,16.132,1.989,1.989
08HA072,2002-11-19,9.03,10.97,42.99,16.132,1.989,1.989
08HA072,2002-11-20,7.66,12.98,1.25,16.132,1.989,1.989
08HA072,2002-11-21,5.47,10.79,1.11,16.132,1.989,1.989
08HA072,2002-11-22,4.43,9.605,1.5,16.132,1.989,1.989
08HA072,2002-11-23,1.38,7.11,1.56,16.132,1.989,1.989
08HA072,2002-11-24,-0.32,7.6,1.52,16.132,1.989,1.989
08HA072,2002-11-25,0.04,6.625,0.76,16.132,1.989,1.989
08HA072,2002-11-26,0.94,8.075,0.79,16.132,1.989,1.989
08HA072,2002-11-27,3.68,10.16,1.23,16.132,1.989,1.989
08HA072,2002-11-28,4.5,10.24,0.84,16.132,1.989,1.989
08HA072,2002-11-29,5.39,11.73,0.95,16.132,1.989,1.989
08HA072,2002-11-30,3.83,10.61,1.43,16.132,1.989,1.989
08HA072,2002-12-01,3.31,7.815,0.47,16.132,1.989,1.989
08HA072,2002-12-02,1.6,7.56,1.13,16.132,1.989,1.989
08HA072,2002-12-03,3.02,6.29,1.82,16.132,1.989,1.989
08HA072,2002-12-04,4.35,6.96,3.5,16.132,1.989,1.989
08HA072,2002-12-05,2.43,7.965,0.89,16.132,1.989,1.989
08HA072,2002-12-06,1.09,7.555,0.63,16.132,1.989,1.989
08HA072,2002-12-07,1.19,6.855,0.71,16.132,1.989,1.989
08HA072,2002-12-08,1.23,6.585,0.44,16.132,1.989,1.989
08HA072,2002-12-09,2.05,6.59,27.15,16.132,1.989,1.989
08HA072,2002-12-10,2.86,7.11,18.14,16.132,1.989,1.989
08HA072,2002-12-11,3.23,10.685,59.02,16.132,1.989,1.989
08HA072,2002-12-12,4.13,9.05,40.17,16.132,1.989,1.989
08HA072,2002-12-13,3.9,7.56,43.31,16.132,1.989,1.989
08HA072,2002-12-14,3.865,10.575,46.19,16.132,1.989,1.989
08HA072,2002-12-15,4.35,6.81,38.24,16.132,1.989,1.989
08HA072,2002-12-16,1.035,4.8,13.54,16.132,1.989,1.989
08HA072,2002-12-17,1.68,4.21,4.87,16.132,1.989,1.989
08HA072,2002-12-18,0.6,3.84,11.12,16.132,1.989,1.989
08HA072,2002-12-19,0.94,3.91,5.49,16.132,1.989,1.989
08HA072,2002-12-20,-0.47,3.73,0.94,16.132,1.989,1.989
08HA072,2002-12-21,-0.58,3.32,1.24,16.132,1.989,1.989
08HA072,2002-12-22,1.53,4.76,1.82,16.132,1.989,1.989
08HA072,2002-12-23,-0.02,4.36,0.92,16.132,1.989,1.989
08HA072,2002-12-24,0.42,3.25,49.29,16.132,1.989,1.989
08HA072,2002-12-25,0.34,1.68,62.14,16.132,1.989,1.989
08HA072,2002-12-26,0.42,1.9,12.99,16.132,1.989,1.989
08HA072,2002-12-27,-0.69,1.61,9.65,16.132,1.989,1.989
08HA072,2002-12-28,-4.63,1.16,14.51,16.132,1.989,1.989
08HA072,2002-12-29,-3.59,1.68,197.14,16.132,1.989,1.989
08HA072,2002-12-30,-1.51,1.385,21.65,16.132,1.989,1.989
08HA072,2002-12-31,-1.735,2.13,28.54,16.132,1.989,1.989
08HA072,2003-01-01,0.86,3.245,69.36,16.132,1.989,1.989
08HA072,2003-01-02,2.265,7.415,53.52,16.132,1.989,1.989
08HA072,2003-01-03,2.43,7.59,37.51,16.132,1.989,1.989
08HA072,2003-01-04,2.8,5.32,21.72,16.132,1.989,1.989
08HA072,2003-01-05,1.09,6.11,1.34,16.132,1.989,1.989
08HA072,2003-01-06,1.38,4.14,1.05,16.132,1.989,1.989
08HA072,2003-01-07,1.61,6.66,0.89,16.132,1.989,1.989
08HA072,2003-01-08,0.49,5.48,1.22,16.132,1.989,1.989
08HA072,2003-01-09,-0.99,5.435,1.49,16.132,1.989,1.989
08HA072,2003-01-10,-1.135,4.99,0.99,16.132,1.989,1.989
08HA072,2003-01-11,1.16,4.51,21.5,16.132,1.989,1.989
08HA072,2003-01-12,1.74,5.77,0.61,16.132,1.989,1.989
08HA072,2003-01-13,3.17,5.39,16.11,16.132,1.989,1.989
08HA072,2003-01-14,-0.02,5.515,1.07,16.132,1.989,1.989
08HA072,2003-01-15,0.86,4.285,0.9,16.132,1.989,1.989
08HA072,2003-01-16,1.83,6.14,0.51,16.132,1.989,1.989
08HA072,2003-01-17,1.455,6.63,0.78,16.132,1.989,1.989
08HA072,2003-01-18,1.76,6.925,0.47,16.132,1.989,1.989
08HA072,2003-01-19,2.005,7.41,2.92,16.132,1.989,1.989
08HA072,2003-01-20,2.04,6.25,1.34,16.132,1.989,1.989
08HA072,2003-01-21,2.41,5.065,28.99,16.132,1.989,1.989
08HA072,2003-01-22,3.76,9.64,75.88,16.132,1.989,1.989
08HA072,2003-01-23,4.58,7.11,34.95,16.132,1.989,1.989
08HA072,2003-01-24,5.32,8.9,3.11,16.132,1.989,1.989
08HA072,2003-01-25,5.54,10.68,73.97,16.132,1.989,1.989
08HA072,2003-01-26,4.58,8.67,21.72,16.132,1.989,1.989
08HA072,2003-01-27,2.71,6.96,1.01,16.132,1.989,1.989
08HA072,2003-01-28,3.68,7.93,3.8,16.132,1.989,1.989
08HA072,2003-01-29,3.83,6.51,12.88,16.132,1.989,1.989
08HA072,2003-01-30,5.47,7.93,37.59,16.132,1.989,1.989
08HA072,2003-01-31,4.05,8,27.16,16.132,1.989,1.989
08HA072,2003-02-01,3.46,7.48,1.23,16.132,1.989,1.989
08HA072,2003-02-02,-0.1,5.47,2.57,16.132,1.989,1.989
08HA072,2003-02-03,-0.77,5.11,1.34,16.132,1.989,1.989
08HA072,2003-02-04,-0.84,6.63,1.38,16.132,1.989,1.989
08HA072,2003-02-05,-1.025,6.295,1.2,16.132,1.989,1.989
08HA072,2003-02-06,-0.25,8.68,1.49,16.132,1.989,1.989
08HA072,2003-02-07,-0.36,8.235,1.4,16.132,1.989,1.989
08HA072,2003-02-08,-2.035,8.29,1.51,16.132,1.989,1.989
08HA072,2003-02-09,-1.96,2.13,0.57,16.132,1.989,1.989
08HA072,2003-02-10,-1.29,4.8,1.16,16.132,1.989,1.989
08HA072,2003-02-11,-1.59,7.26,1.29,16.132,1.989,1.989
08HA072,2003-02-12,0.155,10.355,1.63,16.132,1.989,1.989
08HA072,2003-02-13,0.64,10.67,1.74,16.132,1.989,1.989
08HA072,2003-02-14,3.83,7.405,3.61,16.132,1.989,1.989
08HA072,2003-02-15,2.86,7.85,18.17,16.132,1.989,1.989
08HA072,2003-02-16,2.71,6.365,9.95,16.132,1.989,1.989
08HA072,2003-02-17,0.595,7.03,1.5,16.132,1.989,1.989
08HA072,2003-02-18,1.61,6.365,4.58,16.132,1.989,1.989
08HA072,2003-02-19,0.89,6.77,15.89,16.132,1.989,1.989
08HA072,2003-02-20,0.78,6.74,15.14,16.132,1.989,1.989
08HA072,2003-02-21,0.04,7.18,5.63,16.132,1.989,1.989
08HA072,2003-02-22,-1.21,8.44,2.03,16.132,1.989,1.989
08HA072,2003-02-23,-3.37,5.28,2.89,16.132,1.989,1.989
08HA072,2003-02-24,-2.78,6.07,4.13,16.132,1.989,1.989
08HA072,2003-02-25,-1.88,7.92,2.01,16.132,1.989,1.989
08HA072,2003-02-26,-1.44,9.33,2.05,16.132,1.989,1.989
08HA072,2003-02-27,-0.92,9.93,5,16.132,1.989,1.989
08HA072,2003-02-28,-0.66,7.26,2.37,16.132,1.989,1.989
08HA072,2003-03-01,-0.32,9.665,2.42,16.132,1.989,1.989
08HA072,2003-03-02,1.16,6.74,3.74,16.132,1.989,1.989
08HA072,2003-03-03,0.29,11.27,1.13,16.132,1.989,1.989
08HA072,2003-03-04,1.46,8,5.55,16.132,1.989,1.989
08HA072,2003-03-05,1.01,4.35,11.23,16.132,1.989,1.989
08HA072,2003-03-06,-0.25,2.72,4.96,16.132,1.989,1.989
08HA072,2003-03-07,-1.88,2.98,1.44,16.132,1.989,1.989
08HA072,2003-03-08,-1.44,0.27,21.45,16.132,1.989,1.989
08HA072,2003-03-09,0.04,2.8,16.8,16.132,1.989,1.989
08HA072,2003-03-10,1.83,7.335,7.26,16.132,1.989,1.989
08HA072,2003-03-11,3.195,7.63,19.02,16.132,1.989,1.989
08HA072,2003-03-12,3.23,10.76,108.46,16.132,1.989,1.989
08HA072,2003-03-13,5.99,10.165,67,16.132,1.989,1.989
08HA072,2003-03-14,5.88,8.3,20.19,16.132,1.989,1.989
08HA072,2003-03-15,2.86,6.59,20.09,16.132,1.989,1.989
08HA072,2003-03-16,1.3,6.1,14.22,16.132,1.989,1.989
08HA072,2003-03-17,2.64,6.55,7.66,16.132,1.989,1.989
08HA072,2003-03-18,1.225,7.145,13.48,16.132,1.989,1.989
08HA072,2003-03-19,4.05,5.805,27.61,16.132,1.989,1.989
08HA072,2003-03-20,1.11,7.78,22.97,16.132,1.989,1.989
08HA072,2003-03-21,3.25,8,55.09,16.132,1.989,1.989
08HA072,2003-03-22,1.37,4.95,20.93,16.132,1.989,1.989
08HA072,2003-03-23,-0.77,5.515,5.71,16.132,1.989,1.989
08HA072,2003-03-24,0.49,4.32,4.08,16.132,1.989,1.989
08HA072,2003-03-25,1.225,7.22,11.46,16.132,1.989,1.989
08HA072,2003-03-26,1.035,6.7,13.92,16.132,1.989,1.989
08HA072,2003-03-27,0.41,7.78,1.72,16.132,1.989,1.989
08HA072,2003-03-28,3.47,8.82,0.65,16.132,1.989,1.989
08HA072,2003-03-29,5.32,10.565,5.65,16.132,1.989,1.989
08HA072,2003-03-30,3.76,9.79,24.81,16.132,1.989,1.989
08HA072,2003-03-31,0.6,6.81,10.06,16.132,1.989,1.989
08HA072,2003-04-01,-0.4,4.72,13.59,16.132,1.989,1.989
08HA072,2003-04-02,0.34,4.125,3.06,16.132,1.989,1.989
08HA072,2003-04-03,-1.66,4.765,2.98,16.132,1.989,1.989
08HA072,2003-04-04,-1.59,6.845,1.59,16.132,1.989,1.989
08HA072,2003-04-05,0.56,4.65,5.05,16.132,1.989,1.989
08HA072,2003-04-06,1.74,7.48,6.74,16.132,1.989,1.989
08HA072,2003-04-07,2.64,8.265,38.83,16.132,1.989,1.989
08HA072,2003-04-08,1.185,8.82,54.88,16.132,1.989,1.989
08HA072,2003-04-09,1.76,7.365,2.09,16.132,1.989,1.989
08HA072,2003-04-10,3.61,12.8,13.25,16.132,1.989,1.989
08HA072,2003-04-11,4.615,7.89,9.65,16.132,1.989,1.989
08HA072,2003-04-12,4.13,10.45,1.34,16.132,1.989,1.989
08HA072,2003-04-13,3.98,7.445,15.51,16.132,1.989,1.989
08HA072,2003-04-14,4.58,8.44,6.05,16.132,1.989,1.989
08HA072,2003-04-15,3.76,8.36,2.13,16.132,1.989,1.989
08HA072,2003-04-16,3.31,7.965,4.04,16.132,1.989,1.989
08HA072,2003-04-17,1.15,6.4,3.81,16.132,1.989,1.989
08HA072,2003-04-18,3.25,7.26,6.31,16.132,1.989,1.989
08HA072,2003-04-19,5.06,8,4.52,16.132,1.989,1.989
08HA072,2003-04-20,5.54,10.38,2.43,16.132,1.989,1.989
08HA072,2003-04-21,5.69,13.655,1.63,16.132,1.989,1.989
08HA072,2003-04-22,3.01,12.715,6.88,16.132,1.989,1.989
08HA072,2003-04-23,3.76,7.89,10.16,16.132,1.989,1.989
08HA072,2003-04-24,-0.065,8.22,1.47,16.132,1.989,1.989
08HA072,2003-04-25,0.34,11.9,1.26,16.132,1.989,1.989
08HA072,2003-04-26,1.16,13.795,1.45,16.132,1.989,1.989
08HA072,2003-04-27,3.565,13.8,2.63,16.132,1.989,1.989
08HA072,2003-04-28,5.1,18,1.24,16.132,1.989,1.989
08HA072,2003-04-29,4.865,18.71,1.22,16.132,1.989,1.989
08HA072,2003-04-30,6.59,16.215,0.98,16.132,1.989,1.989
08HA072,2003-05-01,5.08,19.19,1.9,16.132,1.989,1.989
08HA072,2003-05-02,4.19,13.95,0.81,16.132,1.989,1.989
08HA072,2003-05-03,4.5,9.33,4.86,16.132,1.989,1.989
08HA072,2003-05-04,1.6,8.81,5.63,16.132,1.989,1.989
08HA072,2003-05-05,-0.035,12.125,1.22,16.132,1.989,1.989
08HA072,2003-05-06,0.64,12.875,1.27,16.132,1.989,1.989
08HA072,2003-05-07,1.96,9.865,1.88,16.132,1.989,1.989
08HA072,2003-05-08,3.38,15.955,1.19,16.132,1.989,1.989
08HA072,2003-05-09,5.1,17.38,1.01,16.132,1.989,1.989
08HA072,2003-05-10,5.165,17.145,4.48,16.132,1.989,1.989
08HA072,2003-05-11,5.17,18.27,25.51,16.132,1.989,1.989
08HA072,2003-05-12,2.855,15.77,1.41,16.132,1.989,1.989
08HA072,2003-05-13,5.92,16.92,7.38,16.132,1.989,1.989
08HA072,2003-05-14,1.78,9.4,3.82,16.132,1.989,1.989
08HA072,2003-05-15,2.49,6.25,7.8,16.132,1.989,1.989
08HA072,2003-05-16,0.96,8.595,3.6,16.132,1.989,1.989
08HA072,2003-05-17,0.48,10.23,1.75,16.132,1.989,1.989
08HA072,2003-05-18,1.31,13.135,1.3,16.132,1.989,1.989
08HA072,2003-05-19,5.47,15.85,0.6,16.132,1.989,1.989
08HA072,2003-05-20,7.995,11.12,5.16,16.132,1.989,1.989
08HA072,2003-05-21,8.52,14.54,7.96,16.132,1.989,1.989
08HA072,2003-05-22,9.625,12.235,11.35,16.132,1.989,1.989
08HA072,2003-05-23,10.45,17.335,3.63,16.132,1.989,1.989
08HA072,2003-05-24,6.96,14.62,4.34,16.132,1.989,1.989
08HA072,2003-05-25,3.76,15.695,1.45,16.132,1.989,1.989
08HA072,2003-05-26,6.88,16.54,3.95,16.132,1.989,1.989
08HA072,2003-05-27,9.4,19.31,3.87,16.132,1.989,1.989
08HA072,2003-05-28,4.68,15.95,1.27,16.132,1.989,1.989
08HA072,2003-05-29,5.99,23.54,1.6,16.132,1.989,1.989
08HA072,2003-05-30,7.693,20.275,1.56,16.132,1.989,1.989
08HA072,2003-05-31,9.26,15.87,1.02,16.132,1.989,1.989
08HA072,2003-06-01,4.8,15.995,1.74,16.132,1.989,1.989
08HA072,2003-06-02,6.36,19.495,1.14,16.132,1.989,1.989
08HA072,2003-06-03,7.41,23.58,1.31,16.132,1.989,1.989
08HA072,2003-06-04,10.75,27.905,1.56,16.132,1.989,1.989
08HA072,2003-06-05,14.84,31.59,1.87,16.132,1.989,1.989
08HA072,2003-06-06,14.76,32.7,2.05,16.132,1.989,1.989
08HA072,2003-06-07,11.26,30.69,2.19,16.132,1.989,1.989
08HA072,2003-06-08,10.665,26.15,1.93,16.132,1.989,1.989
08HA072,2003-06-09,11.3,23.915,1.58,16.132,1.989,1.989
08HA072,2003-06-10,10.105,19.97,1.12,16.132,1.989,1.989
08HA072,2003-06-11,9.74,21.3,1.62,16.132,1.989,1.989
08HA072,2003-06-12,7.84,14.285,7.3,16.132,1.989,1.989
08HA072,2003-06-13,7.835,12.57,7.5,16.132,1.989,1.989
08HA072,2003-06-14,8.44,11.565,6.05,16.132,1.989,1.989
08HA072,2003-06-15,8.055,19.3,1.43,16.132,1.989,1.989
08HA072,2003-06-16,9.7,24.18,1.5,16.132,1.989,1.989
08HA072,2003-06-17,11.64,28.16,0.91,16.132,1.989,1.989
08HA072,2003-06-18,6.385,19.66,1.42,16.132,1.989,1.989
08HA072,2003-06-19,8.96,14.875,1.52,16.132,1.989,1.989
08HA072,2003-06-20,8.285,13.91,3.82,16.132,1.989,1.989
08HA072,2003-06-21,8.55,14.725,4.06,16.132,1.989,1.989
08HA072,2003-06-22,7.43,14.245,1.13,16.132,1.989,1.989
08HA072,2003-06-23,6.47,15.73,3.62,16.132,1.989,1.989
08HA072,2003-06-24,7.63,21.02,1.42,16.132,1.989,1.989
08HA072,2003-06-25,10.6,26.52,1.22,16.132,1.989,1.989
08HA072,2003-06-26,12.23,28.055,1.42,16.132,1.989,1.989
08HA072,2003-06-27,12.09,27.86,1.57,16.132,1.989,1.989
08HA072,2003-06-28,12.76,30.625,1.63,16.132,1.989,1.989
08HA072,2003-06-29,10.67,27.26,10.34,16.132,1.989,1.989
08HA072,2003-06-30,4.72,13.8,3.48,16.132,1.989,1.989
08HA072,2003-07-01,5.315,17.89,1.68,16.132,1.989,1.989
08HA072,2003-07-02,6.74,17.23,1.19,16.132,1.989,1.989
08HA072,2003-07-03,7.795,21.45,1.05,16.132,1.989,1.989
08HA072,2003-07-04,11.04,20.645,0.89,16.132,1.989,1.989
08HA072,2003-07-05,10.325,21.76,1.04,16.132,1.989,1.989
08HA072,2003-07-06,9.11,24.735,1.22,16.132,1.989,1.989
08HA072,2003-07-07,9.55,22.32,1.27,16.132,1.989,1.989
08HA072,2003-07-08,10.37,15.365,1.8,16.132,1.989,1.989
08HA072,2003-07-09,10.925,25.105,1.12,16.132,1.989,1.989
08HA072,2003-07-10,10.14,27.945,1.4,16.132,1.989,1.989
08HA072,2003-07-11,9.925,27.49,1.58,16.132,1.989,1.989
08HA072,2003-07-12,11.12,19.75,12.59,16.132,1.989,1.989
08HA072,2003-07-13,11.525,13.91,18.54,16.132,1.989,1.989
08HA072,2003-07-14,8.575,15.145,7.59,16.132,1.989,1.989
08HA072,2003-07-15,9.11,21.6,1.77,16.132,1.989,1.989
08HA072,2003-07-16,7.24,16.44,0.92,16.132,1.989,1.989
08HA072,2003-07-17,8.45,24.18,1.44,16.132,1.989,1.989
08HA072,2003-07-18,10.52,27.33,1.53,16.132,1.989,1.989
08HA072,2003-07-19,12.83,20.2,1.89,16.132,1.989,1.989
08HA072,2003-07-20,11.855,22.94,3.52,16.132,1.989,1.989
08HA072,2003-07-21,12.38,28.3,1.69,16.132,1.989,1.989
08HA072,2003-07-22,10.18,28.795,2.05,16.132,1.989,1.989
08HA072,2003-07-23,7.235,26.485,1.76,16.132,1.989,1.989
08HA072,2003-07-24,7.99,25.7,1.29,16.132,1.989,1.989
08HA072,2003-07-25,10.22,27.04,1.49,16.132,1.989,1.989
08HA072,2003-07-26,10.97,26.93,1.49,16.132,1.989,1.989
08HA072,2003-07-27,12.61,29.915,1.82,16.132,1.989,1.989
08HA072,2003-07-28,14.1,31.85,1.92,16.132,1.989,1.989
08HA072,2003-07-29,15.07,33.445,1.81,16.132,1.989,1.989
08HA072,2003-07-30,11.92,32.92,2.21,16.132,1.989,1.989
08HA072,2003-07-31,10.52,27.23,1.51,16.132,1.989,1.989
08HA072,2003-08-01,9.06,23.43,1.59,16.132,1.989,1.989
08HA072,2003-08-02,10,26.51,1.4,16.132,1.989,1.989
08HA072,2003-08-03,9.585,25.92,1.45,16.132,1.989,1.989
08HA072,2003-08-04,10.15,27.11,1.47,16.132,1.989,1.989
08HA072,2003-08-05,11.485,26.335,1.65,16.132,1.989,1.989
08HA072,2003-08-06,11.485,23.32,1.03,16.132,1.989,1.989
08HA072,2003-08-07,11.42,23.69,1.59,16.132,1.989,1.989
08HA072,2003-08-08,10.925,19.08,1.98,16.132,1.989,1.989
08HA072,2003-08-09,12.09,23.175,1.18,16.132,1.989,1.989
08HA072,2003-08-10,9.59,22.91,1.24,16.132,1.989,1.989
08HA072,2003-08-11,9.03,22.35,10.24,16.132,1.989,1.989
08HA072,2003-08-12,9.14,18.745,1.61,16.132,1.989,1.989
08HA072,2003-08-13,9.7,24.03,1.22,16.132,1.989,1.989
08HA072,2003-08-14,11.79,27.38,1.56,16.132,1.989,1.989
08HA072,2003-08-15,13.12,29.2,1.56,16.132,1.989,1.989
08HA072,2003-08-16,10.885,20.87,1.37,16.132,1.989,1.989
08HA072,2003-08-17,10.33,25.62,1.78,16.132,1.989,1.989
08HA072,2003-08-18,12.56,27.155,1.21,16.132,1.989,1.989
08HA072,2003-08-19,10.775,25.37,1.58,16.132,1.989,1.989
08HA072,2003-08-20,11.12,26.45,1.32,16.132,1.989,1.989
08HA072,2003-08-21,12.83,27.71,1.21,16.132,1.989,1.989
08HA072,2003-08-22,6.455,18.92,1.82,16.132,1.989,1.989
08HA072,2003-08-23,6.81,19.965,1.06,16.132,1.989,1.989
08HA072,2003-08-24,9.7,18.52,0.72,16.132,1.989,1.989
08HA072,2003-08-25,11.12,21.39,2.81,16.132,1.989,1.989
08HA072,2003-08-26,8.8,17.555,1.54,16.132,1.989,1.989
08HA072,2003-08-27,8.81,22.49,1.28,16.132,1.989,1.989
08HA072,2003-08-28,10.07,26.45,1.31,16.132,1.989,1.989
08HA072,2003-08-29,11.56,28.9,1.55,16.132,1.989,1.989
08HA072,2003-08-30,11.19,28.385,1.42,16.132,1.989,1.989
08HA072,2003-08-31,9.63,26.825,1.52,16.132,1.989,1.989
08HA072,2003-09-01,9.1,26.29,0.78,16.132,1.989,1.989
08HA072,2003-09-02,13.87,32.03,1.83,16.132,1.989,1.989
08HA072,2003-09-03,13.385,32.11,1.84,16.132,1.989,1.989
08HA072,2003-09-04,13.35,30.545,1.67,16.132,1.989,1.989
08HA072,2003-09-05,11.445,27.56,1.52,16.132,1.989,1.989
08HA072,2003-09-06,12.01,19.785,22.93,16.132,1.989,1.989
08HA072,2003-09-07,7.315,16.55,5.7,16.132,1.989,1.989
08HA072,2003-09-08,8.08,15.73,1.05,16.132,1.989,1.989
08HA072,2003-09-09,9.85,18.23,1.71,16.132,1.989,1.989
08HA072,2003-09-10,11.34,14.245,10.01,16.132,1.989,1.989
08HA072,2003-09-11,5.385,15.325,2.6,16.132,1.989,1.989
08HA072,2003-09-12,5.62,19.66,1.52,16.132,1.989,1.989
08HA072,2003-09-13,7.48,21,8.46,16.132,1.989,1.989
08HA072,2003-09-14,7.315,17.15,1.59,16.132,1.989,1.989
08HA072,2003-09-15,6.17,15.805,1.16,16.132,1.989,1.989
08HA072,2003-09-16,4.5,14.355,1.99,16.132,1.989,1.989
08HA072,2003-09-17,6.74,12.76,17,16.132,1.989,1.989
08HA072,2003-09-18,8.96,12.2,16.22,16.132,1.989,1.989
08HA072,2003-09-19,5.425,17.72,2.35,16.132,1.989,1.989
08HA072,2003-09-20,6.135,18.485,1.13,16.132,1.989,1.989
08HA072,2003-09-21,6.59,20.83,1.13,16.132,1.989,1.989
08HA072,2003-09-22,9.26,21.345,1.43,16.132,1.989,1.989
08HA072,2003-09-23,6.66,20.385,1.46,16.132,1.989,1.989
08HA072,2003-09-24,6.44,17.82,0.55,16.132,1.989,1.989
08HA072,2003-09-25,8.66,22.395,1.03,16.132,1.989,1.989
08HA072,2003-09-26,8.88,23.24,0.79,16.132,1.989,1.989
08HA072,2003-09-27,12.98,26.595,1.07,16.132,1.989,1.989
08HA072,2003-09-28,12.24,26.12,1.04,16.132,1.989,1.989
08HA072,2003-09-29,9.18,24.85,1.01,16.132,1.989,1.989
08HA072,2003-09-30,9.59,21.645,1.25,16.132,1.989,1.989
08HA072,2003-10-01,9.295,21.84,1.18,16.132,1.989,1.989
08HA072,2003-10-02,8.625,21.69,1.27,16.132,1.989,1.989
08HA072,2003-10-03,8.81,21.5,1.18,16.132,1.989,1.989
08HA072,2003-10-04,9.03,20.94,0.86,16.132,1.989,1.989
08HA072,2003-10-05,10.45,17.475,1.06,16.132,1.989,1.989
08HA072,2003-10-06,10.295,12.09,43.87,16.132,1.989,1.989
08HA072,2003-10-07,8.81,13.615,4.56,16.132,1.989,1.989
08HA072,2003-10-08,7.07,10.975,43.24,16.132,1.989,1.989
08HA072,2003-10-09,6.66,8.82,20.49,16.132,1.989,1.989
08HA072,2003-10-10,6.435,9.4,2.84,16.132,1.989,1.989
08HA072,2003-10-11,6.66,10.01,65.84,16.132,1.989,1.989
08HA072,2003-10-12,5.54,10.715,24.93,16.132,1.989,1.989
08HA072,2003-10-13,3.31,10.75,1.28,16.132,1.989,1.989
08HA072,2003-10-14,3.05,12.765,1.14,16.132,1.989,1.989
08HA072,2003-10-15,6.21,8.6,56.85,16.132,1.989,1.989
08HA072,2003-10-16,7.11,11.34,122.41,16.132,1.989,1.989
08HA072,2003-10-17,10.15,13.06,115.91,16.132,1.989,1.989
08HA072,2003-10-18,10.37,12.09,57.99,16.132,1.989,1.989
08HA072,2003-10-19,9.515,12.385,25.28,16.132,1.989,1.989
08HA072,2003-10-20,10.3,15.85,58.25,16.132,1.989,1.989
08HA072,2003-10-21,10.52,14.99,3.92,16.132,1.989,1.989
08HA072,2003-10-22,6.36,13.06,28.08,16.132,1.989,1.989
08HA072,2003-10-23,3.525,8.82,1.55,16.132,1.989,1.989
08HA072,2003-10-24,3.98,10.01,0.56,16.132,1.989,1.989
08HA072,2003-10-25,4.91,13.43,0.7,16.132,1.989,1.989
08HA072,2003-10-26,6.14,13.95,0.57,16.132,1.989,1.989
08HA072,2003-10-27,10.52,14.25,4.57,16.132,1.989,1.989
08HA072,2003-10-28,0.78,11.64,2.02,16.132,1.989,1.989
08HA072,2003-10-29,-0.25,8.71,1.09,16.132,1.989,1.989
08HA072,2003-10-30,-2.85,6.67,1.36,16.132,1.989,1.989
08HA072,2003-10-31,-2.03,5.96,1.87,16.132,1.989,1.989
08HA072,2003-11-01,-1.475,2.58,1.4,16.132,1.989,1.989
08HA072,2003-11-02,-2.33,7.64,2.34,16.132,1.989,1.989
08HA072,2003-11-03,-3.78,5.555,5.27,16.132,1.989,1.989
08HA072,2003-11-04,-3.96,4.72,17.94,16.132,1.989,1.989
