stn,date,tmin,tmax,prcp,per_na_prcp,per_na_tmin,per_na_tmax
M107004,1998-01-27,-0.9985,3.2765,NA,100,31.422,31.422
M107004,1998-01-28,-1.213,1.841,NA,100,31.422,31.422
M107004,1998-01-29,0.03,6.127,NA,100,31.422,31.422
M107004,1998-01-30,-2.6,3.961,NA,100,31.422,31.422
M107004,1998-01-31,-6.055,2.936,NA,100,31.422,31.422
M107004,1998-02-01,-9.12,-2.067,NA,100,31.422,31.422
M107004,1998-02-02,-8.95,2.356,NA,100,31.422,31.422
M107004,1998-02-03,-7.267,0.6604999999999999,NA,100,31.422,31.422
M107004,1998-02-04,-5.584,-1.035,NA,100,31.422,31.422
M107004,1998-02-05,-2.601,1.244,NA,100,31.422,31.422
M107004,1998-02-06,-0.56,0.766,NA,100,31.422,31.422
M107004,1998-02-07,-1.149,1.096,NA,100,31.422,31.422
M107004,1998-02-08,-1.1,0.864,NA,100,31.422,31.422
M107004,1998-02-09,-5.67,2.183,NA,100,31.422,31.422
M107004,1998-02-10,-1.942,1.439,NA,100,31.422,31.422
M107004,1998-02-11,-6.507,2.557,NA,100,31.422,31.422
M107004,1998-02-12,-3.802,4.402,NA,100,31.422,31.422
M107004,1998-02-13,-1.097,6.247,NA,100,31.422,31.422
M107004,1998-02-14,-4.722,3.733,NA,100,31.422,31.422
M107004,1998-02-15,-6.649,3.512,NA,100,31.422,31.422
M107004,1998-02-16,-9.08,3.24,NA,100,31.422,31.422
M107004,1998-02-17,-11.47,1.225,NA,100,31.422,31.422
M107004,1998-02-18,-4.333,5.257,NA,100,31.422,31.422
M107004,1998-02-19,-1.577,7.05,NA,100,31.422,31.422
M107004,1998-02-20,-5.332,4.211,NA,100,31.422,31.422
M107004,1998-02-21,-3.859,7.42,NA,100,31.422,31.422
M107004,1998-02-22,-6.007,5.456,NA,100,31.422,31.422
M107004,1998-02-23,-8.84,3.769,NA,100,31.422,31.422
M107004,1998-02-24,-7.9155,3.419,NA,100,31.422,31.422
M107004,1998-02-25,-6.991,3.069,NA,100,31.422,31.422
M107004,1998-02-26,-14.1,1.096,NA,100,31.422,31.422
M107004,1998-02-27,-16.61,2.117,NA,100,31.422,31.422
M107004,1998-02-28,-11.65,0.226,NA,100,31.422,31.422
M107004,1998-03-01,-4.35,3.713,NA,100,31.422,31.422
M107004,1998-03-02,-0.979,0.821,NA,100,31.422,31.422
M107004,1998-03-03,-2.696,0.735,NA,100,31.422,31.422
M107004,1998-03-04,-4.413,0.649,NA,100,31.422,31.422
M107004,1998-03-05,-9.66,-0.563,NA,100,31.422,31.422
M107004,1998-03-06,-16.22,1.19,NA,100,31.422,31.422
M107004,1998-03-07,-14.49,-2.237,NA,100,31.422,31.422
M107004,1998-03-08,-11.44,-9.03,NA,100,31.422,31.422
M107004,1998-03-09,-12.13,-5.755,NA,100,31.422,31.422
M107004,1998-03-10,-7.88,-3.943,NA,100,31.422,31.422
M107004,1998-03-11,-6.142,2.683,NA,100,31.422,31.422
M107004,1998-03-12,0.128,5.649,NA,100,31.422,31.422
M107004,1998-03-13,-0.238,6.821,NA,100,31.422,31.422
M107004,1998-03-14,-0.579,8.9,NA,100,31.422,31.422
M107004,1998-03-15,-3.167,8.18,NA,100,31.422,31.422
M107004,1998-03-16,-3.866,6.549,NA,100,31.422,31.422
M107004,1998-03-17,-7.92,7.55,NA,100,31.422,31.422
M107004,1998-03-18,-6.2895,9.025,NA,100,31.422,31.422
M107004,1998-03-19,-4.659,10.5,NA,100,31.422,31.422
M107004,1998-03-20,-0.614,9.11,NA,100,31.422,31.422
M107004,1998-03-21,-1.196,10.75,NA,100,31.422,31.422
M107004,1998-03-22,-0.946,5.422,NA,100,31.422,31.422
M107004,1998-03-23,-1.262,7.49,NA,100,31.422,31.422
M107004,1998-03-24,-0.762,8.62,NA,100,31.422,31.422
M107004,1998-03-25,0.255,8.16,NA,100,31.422,31.422
M107004,1998-03-26,-1.481,4.129,NA,100,31.422,31.422
M107004,1998-03-27,-5.792,3.504,NA,100,31.422,31.422
M107004,1998-03-28,-6.701,6.189,NA,100,31.422,31.422
M107004,1998-03-29,1.316,6.56,NA,100,31.422,31.422
M107004,1998-03-30,-1.819,6.814,NA,100,31.422,31.422
M107004,1998-03-31,-5.199,6.411,NA,100,31.422,31.422
M107004,1998-04-01,-4.913,6.682,NA,100,31.422,31.422
M107004,1998-04-02,-4.627,6.953,NA,100,31.422,31.422
M107004,1998-04-03,-5.495,7.63,NA,100,31.422,31.422
M107004,1998-04-04,-4.145,9.46,NA,100,31.422,31.422
M107004,1998-04-05,-2.795,11.29,NA,100,31.422,31.422
M107004,1998-04-06,-1.013,6.863,NA,100,31.422,31.422
M107004,1998-04-07,-1.801,5.461,NA,100,31.422,31.422
M107004,1998-04-08,-5.563,4.693,NA,100,31.422,31.422
M107004,1998-04-09,-5.673,5.687,NA,100,31.422,31.422
M107004,1998-04-10,-6.9,7.05,NA,100,31.422,31.422
M107004,1998-04-11,-6.924,8.11,NA,100,31.422,31.422
M107004,1998-04-12,-5.549,7.32,NA,100,31.422,31.422
M107004,1998-04-13,-3.389,5.799,NA,100,31.422,31.422
M107004,1998-04-14,-5.128,10.59,NA,100,31.422,31.422
M107004,1998-04-15,-3.9785,10.85,NA,100,31.422,31.422
M107004,1998-04-16,-2.829,11.11,NA,100,31.422,31.422
M107004,1998-04-17,-1.063,11.17,NA,100,31.422,31.422
M107004,1998-04-18,4.694,10.71,NA,100,31.422,31.422
M107004,1998-04-19,-0.918,8.88,NA,100,31.422,31.422
M107004,1998-04-20,-2.565,9.66,NA,100,31.422,31.422
M107004,1998-04-21,-1.56,10.71,NA,100,31.422,31.422
M107004,1998-04-22,-1.164,13.67,NA,100,31.422,31.422
M107004,1998-04-23,0.983,13.05,NA,100,31.422,31.422
M107004,1998-04-24,3.341,9.63,NA,100,31.422,31.422
M107004,1998-04-25,-1.932,7.79,NA,100,31.422,31.422
M107004,1998-04-26,4.69,8.1,NA,100,31.422,31.422
M107004,1998-04-27,4.07,6.239,NA,100,31.422,31.422
M107004,1998-04-28,2.561,14.05,NA,100,31.422,31.422
M107004,1998-04-29,4.728,15.92,NA,100,31.422,31.422
M107004,1998-04-30,0.231,22.97,NA,100,31.422,31.422
M107004,1998-05-01,0.217,25.36,NA,100,31.422,31.422
M107004,1998-05-02,1.942,19.4,NA,100,31.422,31.422
M107004,1998-05-03,3.021,19.99,NA,100,31.422,31.422
M107004,1998-05-04,0.966,22.78,NA,100,31.422,31.422
M107004,1998-05-05,2.344,21.61,NA,100,31.422,31.422
M107004,1998-05-06,3.129,17.295,NA,100,31.422,31.422
M107004,1998-05-07,3.914,12.98,NA,100,31.422,31.422
M107004,1998-05-08,0.027,13.13,NA,100,31.422,31.422
M107004,1998-05-09,-0.706,16.58,NA,100,31.422,31.422
M107004,1998-05-10,-0.818,20.68,NA,100,31.422,31.422
M107004,1998-05-11,8.34,15.21,NA,100,31.422,31.422
M107004,1998-05-12,7.7,16.15,NA,100,31.422,31.422
M107004,1998-05-13,5.809,11.91,NA,100,31.422,31.422
M107004,1998-05-14,0.917,13.84,NA,100,31.422,31.422
M107004,1998-05-15,0.88,16.87,NA,100,31.422,31.422
M107004,1998-05-16,10.45,19.39,NA,100,31.422,31.422
M107004,1998-05-17,8.23,14.99,NA,100,31.422,31.422
M107004,1998-05-18,5.928,15.58,NA,100,31.422,31.422
M107004,1998-05-19,1.452,20.14,NA,100,31.422,31.422
M107004,1998-05-20,1.968,22.29,NA,100,31.422,31.422
M107004,1998-05-21,7.68,21.49,NA,100,31.422,31.422
M107004,1998-05-22,6.498,16.79,NA,100,31.422,31.422
M107004,1998-05-23,8.24,14.87,NA,100,31.422,31.422
M107004,1998-05-24,8.5,16.53,NA,100,31.422,31.422
M107004,1998-05-25,8.76,18.19,NA,100,31.422,31.422
M107004,1998-05-26,8.57,22.53,NA,100,31.422,31.422
M107004,1998-05-27,8.92,26.37,NA,100,31.422,31.422
M107004,1998-05-28,8.9,24.32,NA,100,31.422,31.422
M107004,1998-05-29,11.3,24.44,NA,100,31.422,31.422
M107004,1998-05-30,9.03,27.9,NA,100,31.422,31.422
M107004,1998-05-31,11.93,18.73,NA,100,31.422,31.422
M107004,1998-06-01,8.66,18.63,NA,100,31.422,31.422
M107004,1998-06-02,5.688,22.43,NA,100,31.422,31.422
M107004,1998-06-03,7.904,22.975,NA,100,31.422,31.422
M107004,1998-06-04,10.12,23.52,NA,100,31.422,31.422
M107004,1998-06-05,7.93,25.03,NA,100,31.422,31.422
M107004,1998-06-06,10.57,25.89,NA,100,31.422,31.422
M107004,1998-06-07,10.22,28.2,NA,100,31.422,31.422
M107004,1998-06-08,10.59,28.93,NA,100,31.422,31.422
M107004,1998-06-09,13.14,18.38,NA,100,31.422,31.422
M107004,1998-06-10,11.27,16.56,NA,100,31.422,31.422
M107004,1998-06-11,7.31,16.4,NA,100,31.422,31.422
M107004,1998-06-12,3.083,17.41,NA,100,31.422,31.422
M107004,1998-06-13,7.36,20.35,NA,100,31.422,31.422
M107004,1998-06-14,8.55,16.55,NA,100,31.422,31.422
M107004,1998-06-15,6.628,14.8,NA,100,31.422,31.422
M107004,1998-06-16,9.78,20.31,NA,100,31.422,31.422
M107004,1998-06-17,8.8,15.76,NA,100,31.422,31.422
M107004,1998-06-18,9.66,16.94,NA,100,31.422,31.422
M107004,1998-06-19,7.85,24.99,NA,100,31.422,31.422
M107004,1998-06-20,7.93,23.79,NA,100,31.422,31.422
M107004,1998-06-21,7.87,25.98,NA,100,31.422,31.422
M107004,1998-06-22,11.12,20.03,NA,100,31.422,31.422
M107004,1998-06-23,6.707,15.98,NA,100,31.422,31.422
M107004,1998-06-24,5.259,17.38,NA,100,31.422,31.422
M107004,1998-06-25,9.63,18.15,NA,100,31.422,31.422
M107004,1998-06-26,10.42,18.01,NA,100,31.422,31.422
M107004,1998-06-27,7.81,19.98,NA,100,31.422,31.422
M107004,1998-06-28,8.43,25.53,NA,100,31.422,31.422
M107004,1998-06-29,13.27,23.74,NA,100,31.422,31.422
M107004,1998-06-30,14.1,19.81,NA,100,31.422,31.422
M107004,1998-07-01,13.79,21.37333333333333,NA,100,31.422,31.422
M107004,1998-07-02,13.48,22.936666666666667,NA,100,31.422,31.422
M107004,1998-07-03,13.17,24.5,NA,100,31.422,31.422
M107004,1998-07-04,13.62,25.17,NA,100,31.422,31.422
M107004,1998-07-05,11.74,23.51,NA,100,31.422,31.422
M107004,1998-07-06,12.75,14.09,NA,100,31.422,31.422
M107004,1998-07-07,NA,NA,NA,100,31.422,31.422
M107004,1998-07-08,NA,NA,NA,100,31.422,31.422
M107004,1998-07-09,NA,NA,NA,100,31.422,31.422
M107004,1998-07-10,NA,NA,NA,100,31.422,31.422
M107004,1998-07-11,NA,NA,NA,100,31.422,31.422
M107004,1998-07-12,NA,NA,NA,100,31.422,31.422
M107004,1998-07-13,NA,NA,NA,100,31.422,31.422
M107004,1998-07-14,NA,NA,NA,100,31.422,31.422
M107004,1998-07-15,8.81,19.22,NA,100,31.422,31.422
M107004,1998-07-16,9.39,13.15,NA,100,31.422,31.422
M107004,1998-07-17,9.15,19.99,NA,100,31.422,31.422
M107004,1998-07-18,4.874,21.63,NA,100,31.422,31.422
M107004,1998-07-19,8.92,17.7,NA,100,31.422,31.422
M107004,1998-07-20,4.285,20.21,NA,100,31.422,31.422
M107004,1998-07-21,4.978,23.72,NA,100,31.422,31.422
M107004,1998-07-22,8.904,23.155,NA,100,31.422,31.422
M107004,1998-07-23,12.83,22.59,NA,100,31.422,31.422
M107004,1998-07-24,9.88,23.31,NA,100,31.422,31.422
M107004,1998-07-25,9.12,24.35,NA,100,31.422,31.422
M107004,1998-07-26,8.94,30.91,NA,100,31.422,31.422
M107004,1998-07-27,10.05,31.69,NA,100,31.422,31.422
M107004,1998-07-28,10.95,31.045,NA,100,31.422,31.422
M107004,1998-07-29,11.85,30.4,NA,100,31.422,31.422
M107004,1998-07-30,7.82,29.51,NA,100,31.422,31.422
M107004,1998-07-31,8.01,27.17,NA,100,31.422,31.422
M107004,1998-08-01,9.09,23.06,NA,100,31.422,31.422
M107004,1998-08-02,4.102,27.77,NA,100,31.422,31.422
M107004,1998-08-03,6.484,27.67,NA,100,31.422,31.422
M107004,1998-08-04,10.13,22.54,NA,100,31.422,31.422
M107004,1998-08-05,11.82,15.6,NA,100,31.422,31.422
M107004,1998-08-06,5.587,15.76,NA,100,31.422,31.422
M107004,1998-08-07,6.674,17.89,NA,100,31.422,31.422
M107004,1998-08-08,9.75,16.12,NA,100,31.422,31.422
M107004,1998-08-09,9.93,17.96,NA,100,31.422,31.422
M107004,1998-08-10,3.974,18.35,NA,100,31.422,31.422
M107004,1998-08-11,7.79,15.16,NA,100,31.422,31.422
M107004,1998-08-12,11.15,21.3,NA,100,31.422,31.422
M107004,1998-08-13,8.49,22.45,NA,100,31.422,31.422
M107004,1998-08-14,8.65,20.9,NA,100,31.422,31.422
M107004,1998-08-15,4.551,16.44,NA,100,31.422,31.422
M107004,1998-08-16,7.14,21.07,NA,100,31.422,31.422
M107004,1998-08-17,7.36,16.59,NA,100,31.422,31.422
M107004,1998-08-18,8.98,20.55,NA,100,31.422,31.422
M107004,1998-08-19,5.913,21.45,NA,100,31.422,31.422
M107004,1998-08-20,5.189,22.85,NA,100,31.422,31.422
M107004,1998-08-21,5.751,22.14,NA,100,31.422,31.422
M107004,1998-08-22,5.066,18.82,NA,100,31.422,31.422
M107004,1998-08-23,8.57,20.63,NA,100,31.422,31.422
M107004,1998-08-24,4.032,17.36,NA,100,31.422,31.422
M107004,1998-08-25,9.53,14.66,NA,100,31.422,31.422
M107004,1998-08-26,3.736,13.89,NA,100,31.422,31.422
M107004,1998-08-27,4.82,15.87,NA,100,31.422,31.422
M107004,1998-08-28,8.34,21.97,NA,100,31.422,31.422
M107004,1998-08-29,5.911,20.09,NA,100,31.422,31.422
M107004,1998-08-30,3.078,19.26,NA,100,31.422,31.422
M107004,1998-08-31,7.638999999999999,19.81,NA,100,31.422,31.422
M107004,1998-09-01,12.2,20.36,NA,100,31.422,31.422
M107004,1998-09-02,8.89,16.36,NA,100,31.422,31.422
M107004,1998-09-03,1.397,13.05,NA,100,31.422,31.422
M107004,1998-09-04,-1.234,13.71,NA,100,31.422,31.422
M107004,1998-09-05,-1.75,20.03,NA,100,31.422,31.422
M107004,1998-09-06,1.0389999999999997,17.725,NA,100,31.422,31.422
M107004,1998-09-07,3.828,15.42,NA,100,31.422,31.422
M107004,1998-09-08,3.4875,13.53,NA,100,31.422,31.422
M107004,1998-09-09,3.147,11.64,NA,100,31.422,31.422
M107004,1998-09-10,2.699,12.58,NA,100,31.422,31.422
M107004,1998-09-11,4.115,15.425,NA,100,31.422,31.422
M107004,1998-09-12,5.531,18.27,NA,100,31.422,31.422
M107004,1998-09-13,0.45,13.67,NA,100,31.422,31.422
M107004,1998-09-14,0.776,14.14,NA,100,31.422,31.422
M107004,1998-09-15,-2.542,12.68,NA,100,31.422,31.422
M107004,1998-09-16,2.045,17.64,NA,100,31.422,31.422
M107004,1998-09-17,2.29,18.68,NA,100,31.422,31.422
M107004,1998-09-18,4.642,19.82,NA,100,31.422,31.422
M107004,1998-09-19,4.631,19.74,NA,100,31.422,31.422
M107004,1998-09-20,-0.551,21.61,NA,100,31.422,31.422
M107004,1998-09-21,1.421,17.38,NA,100,31.422,31.422
M107004,1998-09-22,-1.59,18.7,NA,100,31.422,31.422
M107004,1998-09-23,1.064,14.09,NA,100,31.422,31.422
M107004,1998-09-24,3.589,15.21,NA,100,31.422,31.422
M107004,1998-09-25,6.114,16.33,NA,100,31.422,31.422
M107004,1998-09-26,1.256,20.3,NA,100,31.422,31.422
M107004,1998-09-27,1.0475,16.67,NA,100,31.422,31.422
M107004,1998-09-28,0.839,13.04,NA,100,31.422,31.422
M107004,1998-09-29,1.318,11.23,NA,100,31.422,31.422
M107004,1998-09-30,5.804,17.2,NA,100,31.422,31.422
M107004,1998-10-01,4.047,13.85,NA,100,31.422,31.422
M107004,1998-10-02,4.008,7.88,NA,100,31.422,31.422
M107004,1998-10-03,3.936,10.87,NA,100,31.422,31.422
M107004,1998-10-04,2.437,9.64,NA,100,31.422,31.422
M107004,1998-10-05,3.3185,11.87,NA,100,31.422,31.422
M107004,1998-10-06,4.2,14.1,NA,100,31.422,31.422
M107004,1998-10-07,-0.738,11.23,NA,100,31.422,31.422
M107004,1998-10-08,-0.803,4.805,NA,100,31.422,31.422
M107004,1998-10-09,1.38,4.511,NA,100,31.422,31.422
M107004,1998-10-10,1.394,4.643,NA,100,31.422,31.422
M107004,1998-10-11,2.17,3.964,NA,100,31.422,31.422
M107004,1998-10-12,2.352,5.678,NA,100,31.422,31.422
M107004,1998-10-13,1.349,11.54,NA,100,31.422,31.422
M107004,1998-10-14,-2.329,8.68,NA,100,31.422,31.422
M107004,1998-10-15,-2.476,5.083,NA,100,31.422,31.422
M107004,1998-10-16,1.163,10.02,NA,100,31.422,31.422
M107004,1998-10-17,-1.437,7.99,NA,100,31.422,31.422
M107004,1998-10-18,-0.86,10.37,NA,100,31.422,31.422
M107004,1998-10-19,4.552,12.38,NA,100,31.422,31.422
M107004,1998-10-20,-0.614,13.37,NA,100,31.422,31.422
M107004,1998-10-21,-1.681,14.65,NA,100,31.422,31.422
M107004,1998-10-22,-2.035,13.98,NA,100,31.422,31.422
M107004,1998-10-23,-1.718,14.8,NA,100,31.422,31.422
M107004,1998-10-24,-1.772,9.98,NA,100,31.422,31.422
M107004,1998-10-25,2.697,13.27,NA,100,31.422,31.422
M107004,1998-10-26,1.342,8.28,NA,100,31.422,31.422
M107004,1998-10-27,1.938,7.33,NA,100,31.422,31.422
M107004,1998-10-28,0.02299999999999991,5.843500000000001,NA,100,31.422,31.422
M107004,1998-10-29,-1.892,4.357,NA,100,31.422,31.422
M107004,1998-10-30,1.633,5.232,NA,100,31.422,31.422
M107004,1998-10-31,2.189,4.186,NA,100,31.422,31.422
M107004,1998-11-01,2.936,4.416,NA,100,31.422,31.422
M107004,1998-11-02,1.797,5.053,NA,100,31.422,31.422
M107004,1998-11-03,2.795,4.455,NA,100,31.422,31.422
M107004,1998-11-04,1.321,3.447,NA,100,31.422,31.422
M107004,1998-11-05,2.32,4.303,NA,100,31.422,31.422
M107004,1998-11-06,1.149,4.106,NA,100,31.422,31.422
M107004,1998-11-07,-0.173,3.477,NA,100,31.422,31.422
M107004,1998-11-08,-0.494,2.968,NA,100,31.422,31.422
M107004,1998-11-09,-5.848,1.406,NA,100,31.422,31.422
M107004,1998-11-10,-8.93,-1.348,NA,100,31.422,31.422
M107004,1998-11-11,-8.3,0.808,NA,100,31.422,31.422
M107004,1998-11-12,0.126,2.576,NA,100,31.422,31.422
M107004,1998-11-13,-2.201,0.103,NA,100,31.422,31.422
M107004,1998-11-14,-2.804,-1.415,NA,100,31.422,31.422
M107004,1998-11-15,-3.788,-2.207,NA,100,31.422,31.422
M107004,1998-11-16,-3.854,-2.963,NA,100,31.422,31.422
M107004,1998-11-17,-6.568,1.487,NA,100,31.422,31.422
M107004,1998-11-18,-7.16,-3.188,NA,100,31.422,31.422
M107004,1998-11-19,-7.27,1.219,NA,100,31.422,31.422
M107004,1998-11-20,-4.6495,3.3735,NA,100,31.422,31.422
M107004,1998-11-21,-2.029,5.528,NA,100,31.422,31.422
M107004,1998-11-22,-3.887,4.135,NA,100,31.422,31.422
M107004,1998-11-23,-7.36,-1.155,NA,100,31.422,31.422
M107004,1998-11-24,-2.44,2.917,NA,100,31.422,31.422
M107004,1998-11-25,-4.431,2.252,NA,100,31.422,31.422
M107004,1998-11-26,-3.708,4.02,NA,100,31.422,31.422
M107004,1998-11-27,-10.98,0.933,NA,100,31.422,31.422
M107004,1998-11-28,-16.87,-8.45,NA,100,31.422,31.422
M107004,1998-11-29,-10.39,-3.749,NA,100,31.422,31.422
M107004,1998-11-30,-7.48,-3.583,NA,100,31.422,31.422
M107004,1998-12-01,-9.39,-2.822,NA,100,31.422,31.422
M107004,1998-12-02,-12.65,-5.045,NA,100,31.422,31.422
M107004,1998-12-03,-9.6135,-4.3225,NA,100,31.422,31.422
M107004,1998-12-04,-6.577,-3.6,NA,100,31.422,31.422
M107004,1998-12-05,-3.785,-0.906,NA,100,31.422,31.422
M107004,1998-12-06,-12.76,-2.17,NA,100,31.422,31.422
M107004,1998-12-07,-7.88,0.586,NA,100,31.422,31.422
M107004,1998-12-08,-11.89,-1.801,NA,100,31.422,31.422
M107004,1998-12-09,-1.965,3.758,NA,100,31.422,31.422
M107004,1998-12-10,-1.845,5.378,NA,100,31.422,31.422
M107004,1998-12-11,-1.507,4.04,NA,100,31.422,31.422
M107004,1998-12-12,-1.816,3.718,NA,100,31.422,31.422
M107004,1998-12-13,-6.067,0.76,NA,100,31.422,31.422
M107004,1998-12-14,-10.03,-1.639,NA,100,31.422,31.422
M107004,1998-12-15,-5.803,1.309,NA,100,31.422,31.422
M107004,1998-12-16,-1.978,3.455,NA,100,31.422,31.422
M107004,1998-12-17,-10.44,-0.441,NA,100,31.422,31.422
M107004,1998-12-18,-14.74,-7.66,NA,100,31.422,31.422
M107004,1998-12-19,-23.27,-14.57,NA,100,31.422,31.422
M107004,1998-12-20,-22.38,-13.61,NA,100,31.422,31.422
M107004,1998-12-21,-20.58,-11.18,NA,100,31.422,31.422
M107004,1998-12-22,-20.82,-12.36,NA,100,31.422,31.422
M107004,1998-12-23,-12.63,-11.03,NA,100,31.422,31.422
M107004,1998-12-24,-11.43,-9.38,NA,100,31.422,31.422
M107004,1998-12-25,-10.98,-9.56,NA,100,31.422,31.422
M107004,1998-12-26,-16.68,-10.37,NA,100,31.422,31.422
M107004,1998-12-27,-15.29,-8.49,NA,100,31.422,31.422
M107004,1998-12-28,-12.43,-9.49,NA,100,31.422,31.422
M107004,1998-12-29,-16.53,-9.53,NA,100,31.422,31.422
M107004,1998-12-30,-15.17,-3.682,NA,100,31.422,31.422
M107004,1998-12-31,-6.054,0.887,NA,100,31.422,31.422
M107004,1999-01-01,-9.19,-4.747,NA,100,31.422,31.422
M107004,1999-01-02,-5.812,-0.862,NA,100,31.422,31.422
M107004,1999-01-03,-4.684,5.47,NA,100,31.422,31.422
M107004,1999-01-04,-1.436,6.342,NA,100,31.422,31.422
M107004,1999-01-05,-6.032,1.605,NA,100,31.422,31.422
M107004,1999-01-06,-9.76,-6.433,NA,100,31.422,31.422
M107004,1999-01-07,-10.105,-5.3415,NA,100,31.422,31.422
M107004,1999-01-08,-10.45,-4.25,NA,100,31.422,31.422
M107004,1999-01-09,-15,-7.98,NA,100,31.422,31.422
M107004,1999-01-10,-11.08,-2.218,NA,100,31.422,31.422
M107004,1999-01-11,-5.322,1.547,NA,100,31.422,31.422
M107004,1999-01-12,-3.967,3.575,NA,100,31.422,31.422
M107004,1999-01-13,-5.439,2.312,NA,100,31.422,31.422
M107004,1999-01-14,-0.388,3.507,NA,100,31.422,31.422
M107004,1999-01-15,-7.42,2.692,NA,100,31.422,31.422
M107004,1999-01-16,-8.97,-4.174,NA,100,31.422,31.422
M107004,1999-01-17,-8.65,-6.691,NA,100,31.422,31.422
M107004,1999-01-18,-10.705,-5.332,NA,100,31.422,31.422
M107004,1999-01-19,-12.76,-3.973,NA,100,31.422,31.422
M107004,1999-01-20,-13.84,-10.94,NA,100,31.422,31.422
M107004,1999-01-21,-12.6,-9.25,NA,100,31.422,31.422
M107004,1999-01-22,-18.71,-10.66,NA,100,31.422,31.422
M107004,1999-01-23,-28.31,-15.34,NA,100,31.422,31.422
M107004,1999-01-24,-16.12,-7.12,NA,100,31.422,31.422
M107004,1999-01-25,-11.78,-4.963,NA,100,31.422,31.422
M107004,1999-01-26,-15.19,-8.07,NA,100,31.422,31.422
M107004,1999-01-27,-14.126666666666669,-6.717333333333333,NA,100,31.422,31.422
M107004,1999-01-28,-13.063333333333333,-5.3646666666666665,NA,100,31.422,31.422
M107004,1999-01-29,-12,-4.012,NA,100,31.422,31.422
M107004,1999-01-30,-13.72,-1.895,NA,100,31.422,31.422
M107004,1999-01-31,-12.19,-1.932,NA,100,31.422,31.422
M107004,1999-02-01,-14.13,-4.847,NA,100,31.422,31.422
M107004,1999-02-02,-6.649,0.381,NA,100,31.422,31.422
M107004,1999-02-03,-12.89,-1.478,NA,100,31.422,31.422
M107004,1999-02-04,-13.1,-5.876,NA,100,31.422,31.422
M107004,1999-02-05,-5.269,3.228,NA,100,31.422,31.422
M107004,1999-02-06,-4.636,2.621,NA,100,31.422,31.422
M107004,1999-02-07,-8.693000000000001,-0.9680000000000004,NA,100,31.422,31.422
M107004,1999-02-08,-12.75,-4.557,NA,100,31.422,31.422
M107004,1999-02-09,-18.48,-7.99,NA,100,31.422,31.422
M107004,1999-02-10,-15.75,-3.11,NA,100,31.422,31.422
M107004,1999-02-11,-3.738,3.062,NA,100,31.422,31.422
M107004,1999-02-12,1.004,5.325,NA,100,31.422,31.422
M107004,1999-02-13,-4.787,4.884,NA,100,31.422,31.422
M107004,1999-02-14,-10.34,2.533,NA,100,31.422,31.422
M107004,1999-02-15,-10.75,0.434,NA,100,31.422,31.422
M107004,1999-02-16,-2.963,4.358,NA,100,31.422,31.422
M107004,1999-02-17,-4.102,5.303,NA,100,31.422,31.422
M107004,1999-02-18,-9.25,0.547,NA,100,31.422,31.422
M107004,1999-02-19,-9.38,2.534,NA,100,31.422,31.422
M107004,1999-02-20,-9.1,4.732,NA,100,31.422,31.422
M107004,1999-02-21,-6.923,2.499,NA,100,31.422,31.422
M107004,1999-02-22,-1.593,2.278,NA,100,31.422,31.422
M107004,1999-02-23,-3.32,3.915,NA,100,31.422,31.422
M107004,1999-02-24,-2.532,3.676,NA,100,31.422,31.422
M107004,1999-02-25,-4.04,5.457,NA,100,31.422,31.422
M107004,1999-02-26,-5.328,2.605,NA,100,31.422,31.422
M107004,1999-02-27,-3.046,3.298,NA,100,31.422,31.422
M107004,1999-02-28,-2.473,5.166,NA,100,31.422,31.422
M107004,1999-03-01,-3.706,3.276,NA,100,31.422,31.422
M107004,1999-03-02,-4.95,3.223,NA,100,31.422,31.422
M107004,1999-03-03,-3.548,-0.086,NA,100,31.422,31.422
M107004,1999-03-04,-7.28,-1.048,NA,100,31.422,31.422
M107004,1999-03-05,-8.44,1.712,NA,100,31.422,31.422
M107004,1999-03-06,-12.29,2.863,NA,100,31.422,31.422
M107004,1999-03-07,-6.408,2.945,NA,100,31.422,31.422
M107004,1999-03-08,-1.85,1.838,NA,100,31.422,31.422
M107004,1999-03-09,-5.878,7.17,NA,100,31.422,31.422
M107004,1999-03-10,-7.46,6.999,NA,100,31.422,31.422
M107004,1999-03-11,-4.448,5.907,NA,100,31.422,31.422
M107004,1999-03-12,-1.591,4.859,NA,100,31.422,31.422
M107004,1999-03-13,-4.377,3.285,NA,100,31.422,31.422
M107004,1999-03-14,-11.36,0.846,NA,100,31.422,31.422
M107004,1999-03-15,-6.489,3.204,NA,100,31.422,31.422
M107004,1999-03-16,-12.36,3.403,NA,100,31.422,31.422
M107004,1999-03-17,-8.2,0.033,NA,100,31.422,31.422
M107004,1999-03-18,-3.788,5.295,NA,100,31.422,31.422
M107004,1999-03-19,-8.58,4.686,NA,100,31.422,31.422
M107004,1999-03-20,-1.352,14.7,NA,100,31.422,31.422
M107004,1999-03-21,0.501,12.24,NA,100,31.422,31.422
M107004,1999-03-22,1.125,7.67,NA,100,31.422,31.422
M107004,1999-03-23,-0.288,8.56,NA,100,31.422,31.422
M107004,1999-03-24,-1.64,7.63,NA,100,31.422,31.422
M107004,1999-03-25,-2.288,5.729,NA,100,31.422,31.422
M107004,1999-03-26,-3.851,3.831,NA,100,31.422,31.422
M107004,1999-03-27,-2.367,4.241,NA,100,31.422,31.422
