stn,date,tmin,tmax,prcp,per_na_prcp,per_na_tmin,per_na_tmax
1A01P,1999-06-26,0.9,13.1,0,2.772,2.568,2.568
1A01P,1999-06-27,2.2,12.6,6,2.772,2.568,2.568
1A01P,1999-06-28,1,10.6,2,2.772,2.568,2.568
1A01P,1999-06-29,0.6,12.9,3,2.772,2.568,2.568
1A01P,1999-06-30,1.9,13.4,5,2.772,2.568,2.568
1A01P,1999-07-01,2,8.3,19,2.772,2.568,2.568
1A01P,1999-07-02,1.5,5,10,2.772,2.568,2.568
1A01P,1999-07-03,1.3,8,0,2.772,2.568,2.568
1A01P,1999-07-04,0.6,12.8,2,2.772,2.568,2.568
1A01P,1999-07-05,3.5,9.2,8,2.772,2.568,2.568
1A01P,1999-07-06,0,18.6,0,2.772,2.568,2.568
1A01P,1999-07-07,4,12.6,10,2.772,2.568,2.568
1A01P,1999-07-08,3.7,8.8,0,2.772,2.568,2.568
1A01P,1999-07-09,2.5,20.2,0,2.772,2.568,2.568
1A01P,1999-07-10,0,22.7,0,2.772,2.568,2.568
1A01P,1999-07-11,8.2,21.7,0,2.772,2.568,2.568
1A01P,1999-07-12,7.8,19.5,0,2.772,2.568,2.568
1A01P,1999-07-13,4.9,16.1,16,2.772,2.568,2.568
1A01P,1999-07-14,3.3,6.6,5,2.772,2.568,2.568
1A01P,1999-07-15,-0.5,5.9,0,2.772,2.568,2.568
1A01P,1999-07-16,-2.9,14,0,2.772,2.568,2.568
1A01P,1999-07-17,0.5,16.3,0,2.772,2.568,2.568
1A01P,1999-07-18,2.8,20.2,1,2.772,2.568,2.568
1A01P,1999-07-19,7.5,19.3,0,2.772,2.568,2.568
1A01P,1999-07-20,0,21.9,0,2.772,2.568,2.568
1A01P,1999-07-21,6.9,21.7,0,2.772,2.568,2.568
1A01P,1999-07-22,9,15.1,9,2.772,2.568,2.568
1A01P,1999-07-23,6.2,11.7,8,2.772,2.568,2.568
1A01P,1999-07-24,2.2,11.6,2,2.772,2.568,2.568
1A01P,1999-07-25,0.4,13.8,0,2.772,2.568,2.568
1A01P,1999-07-26,5.4,17.3,0,2.772,2.568,2.568
1A01P,1999-07-27,7.6,19,0,2.772,2.568,2.568
1A01P,1999-07-28,12.1,16.6,15,2.772,2.568,2.568
1A01P,1999-07-29,5.1,13.9,0,2.772,2.568,2.568
1A01P,1999-07-30,4.3,12.3,0,2.772,2.568,2.568
1A01P,1999-07-31,0.5,14.4,0,2.772,2.568,2.568
1A01P,1999-08-01,1.3,14.5,0,2.772,2.568,2.568
1A01P,1999-08-02,3.7,24.3,0,2.772,2.568,2.568
1A01P,1999-08-03,8.3,28.3,0,2.772,2.568,2.568
1A01P,1999-08-04,10.6,25.6,0,2.772,2.568,2.568
1A01P,1999-08-05,10.1,21.3,2,2.772,2.568,2.568
1A01P,1999-08-06,8.1,25.2,1,2.772,2.568,2.568
1A01P,1999-08-07,8.7,20.9,1,2.772,2.568,2.568
1A01P,1999-08-08,8.6,19,0,2.772,2.568,2.568
1A01P,1999-08-09,8.2,18.6,0,2.772,2.568,2.568
1A01P,1999-08-10,6.5,18.8,1,2.772,2.568,2.568
1A01P,1999-08-11,6,17.7,9,2.772,2.568,2.568
1A01P,1999-08-12,6.1,16.9,0,2.772,2.568,2.568
1A01P,1999-08-13,4.5,18.2,1,2.772,2.568,2.568
1A01P,1999-08-14,4.5,18.6,2,2.772,2.568,2.568
1A01P,1999-08-15,5.5,15.4,7,2.772,2.568,2.568
1A01P,1999-08-16,4.3,14.5,1,2.772,2.568,2.568
1A01P,1999-08-17,3.7,17.9,0,2.772,2.568,2.568
1A01P,1999-08-18,5.7,23,0,2.772,2.568,2.568
1A01P,1999-08-19,7,23.6,1,2.772,2.568,2.568
1A01P,1999-08-20,7.7,22.2,1,2.772,2.568,2.568
1A01P,1999-08-21,0,13.7,2,2.772,2.568,2.568
1A01P,1999-08-22,1.1,18.5,0,2.772,2.568,2.568
1A01P,1999-08-23,6.7,22.1,6,2.772,2.568,2.568
1A01P,1999-08-24,10.2,22.3,5,2.772,2.568,2.568
1A01P,1999-08-25,1.2,12.1,13,2.772,2.568,2.568
1A01P,1999-08-26,4.3,11.2,0,2.772,2.568,2.568
1A01P,1999-08-27,0.5,20.8,0,2.772,2.568,2.568
1A01P,1999-08-28,7.8,26,0,2.772,2.568,2.568
1A01P,1999-08-29,10,19.3,4,2.772,2.568,2.568
1A01P,1999-08-30,2.2,5.6,12,2.772,2.568,2.568
1A01P,1999-08-31,-0.3,7,7,2.772,2.568,2.568
1A01P,1999-09-01,-0.2,9.3,1,2.772,2.568,2.568
1A01P,1999-09-02,-2.5,12.7,1,2.772,2.568,2.568
1A01P,1999-09-03,-1.1,14.9,0,2.772,2.568,2.568
1A01P,1999-09-04,2.5,10.8,1,2.772,2.568,2.568
1A01P,1999-09-05,4.2,9.2,5,2.772,2.568,2.568
1A01P,1999-09-06,1.2,8.2,4,2.772,2.568,2.568
1A01P,1999-09-07,1.3,10,0,2.772,2.568,2.568
1A01P,1999-09-08,-0.9,16.9,0,2.772,2.568,2.568
1A01P,1999-09-09,3.6,16.6,5,2.772,2.568,2.568
1A01P,1999-09-10,-0.5,7.9,1,2.772,2.568,2.568
1A01P,1999-09-11,-1.7,11.3,0,2.772,2.568,2.568
1A01P,1999-09-12,-0.5,15.7,0,2.772,2.568,2.568
1A01P,1999-09-13,2.2,20.9,0,2.772,2.568,2.568
1A01P,1999-09-14,7.9,21.25,0,2.772,2.568,2.568
1A01P,1999-09-15,13.6,21.6,0,2.772,2.568,2.568
1A01P,1999-09-16,6,18.5,0,2.772,2.568,2.568
1A01P,1999-09-17,1.8,13,0,2.772,2.568,2.568
1A01P,1999-09-18,1.1,17.9,0,2.772,2.568,2.568
1A01P,1999-09-19,4.2,20.7,0,2.772,2.568,2.568
1A01P,1999-09-20,7.6,21,0,2.772,2.568,2.568
1A01P,1999-09-21,6.8,21.3,0,2.772,2.568,2.568
1A01P,1999-09-22,8,20.7,0,2.772,2.568,2.568
1A01P,1999-09-23,0.2,12.2,10,2.772,2.568,2.568
1A01P,1999-09-24,-2.7,1.7,6,2.772,2.568,2.568
1A01P,1999-09-25,-2,3.5,3,2.772,2.568,2.568
1A01P,1999-09-26,-3.5,3.9,2,2.772,2.568,2.568
1A01P,1999-09-27,-5.1,3.2,0,2.772,2.568,2.568
1A01P,1999-09-28,-5.6,2.8,21,2.772,2.568,2.568
1A01P,1999-09-29,-3,6.3,0,2.772,2.568,2.568
1A01P,1999-09-30,-2.3,5.1,0,2.772,2.568,2.568
1A01P,1999-10-01,-6.9,-0.8,3,2.772,2.568,2.568
1A01P,1999-10-02,-13.6,3.4,0,2.772,2.568,2.568
1A01P,1999-10-03,-3.8,9.5,0,2.772,2.568,2.568
1A01P,1999-10-04,-0.9,12.1,0,2.772,2.568,2.568
1A01P,1999-10-05,-1.9,14.1,3,2.772,2.568,2.568
1A01P,1999-10-06,0.1,7.4,5,2.772,2.568,2.568
1A01P,1999-10-07,0,2.5,18,2.772,2.568,2.568
1A01P,1999-10-08,-2.2,2.4,10,2.772,2.568,2.568
1A01P,1999-10-09,-3.9,3.1,0,2.772,2.568,2.568
1A01P,1999-10-10,-6.8,1.7,0,2.772,2.568,2.568
1A01P,1999-10-11,-9,7,1,2.772,2.568,2.568
1A01P,1999-10-12,-7.7,6.6,21,2.772,2.568,2.568
1A01P,1999-10-13,-2.5,1.9,7,2.772,2.568,2.568
1A01P,1999-10-14,-5.1,-0.8,3,2.772,2.568,2.568
1A01P,1999-10-15,-9.2,-0.5,0,2.772,2.568,2.568
1A01P,1999-10-16,-9.5,-0.5,3,2.772,2.568,2.568
1A01P,1999-10-17,-3.9,5.1,0,2.772,2.568,2.568
1A01P,1999-10-18,-4.9,7.1,0,2.772,2.568,2.568
1A01P,1999-10-19,-3.4,11.9,0,2.772,2.568,2.568
1A01P,1999-10-20,0.5,7.9,1,2.772,2.568,2.568
1A01P,1999-10-21,3.3,10.7,0,2.772,2.568,2.568
1A01P,1999-10-22,2,15.5,0,2.772,2.568,2.568
1A01P,1999-10-23,0.7,16.4,9,2.772,2.568,2.568
1A01P,1999-10-24,-3.1,1.3,0,2.772,2.568,2.568
1A01P,1999-10-25,-5.7,2.8,5,2.772,2.568,2.568
1A01P,1999-10-26,-5.6,1.3,1,2.772,2.568,2.568
1A01P,1999-10-27,-10.4,2,0,2.772,2.568,2.568
1A01P,1999-10-28,-3.7,2.1,3,2.772,2.568,2.568
1A01P,1999-10-29,-3.6,-0.6,18,2.772,2.568,2.568
1A01P,1999-10-30,-3.6,1,20,2.772,2.568,2.568
1A01P,1999-10-31,-6,-0.1,1,2.772,2.568,2.568
1A01P,1999-11-01,-13.6,9.5,0,2.772,2.568,2.568
1A01P,1999-11-02,-10.35,3.95,0,2.772,2.568,2.568
1A01P,1999-11-03,-7.1,-1.6,11,2.772,2.568,2.568
1A01P,1999-11-04,-9,-4.8,2,2.772,2.568,2.568
1A01P,1999-11-05,-13.9,-0.7,0,2.772,2.568,2.568
1A01P,1999-11-06,-10.5,0.25,20,2.772,2.568,2.568
1A01P,1999-11-07,-7.1000000000000005,1.2,2,2.772,2.568,2.568
1A01P,1999-11-08,-3.700000000000001,2.1499999999999995,0,2.772,2.568,2.568
1A01P,1999-11-09,-0.3,3.1,5,2.772,2.568,2.568
1A01P,1999-11-10,-3,0.6,7,2.772,2.568,2.568
1A01P,1999-11-11,-4.4,0.4,31,2.772,2.568,2.568
1A01P,1999-11-12,-3.2,0.1,7,2.772,2.568,2.568
1A01P,1999-11-13,-8.8,0,3,2.772,2.568,2.568
1A01P,1999-11-14,-4,2.6,5,2.772,2.568,2.568
1A01P,1999-11-15,0.5,6.2,0,2.772,2.568,2.568
1A01P,1999-11-16,-0.3,8,2,2.772,2.568,2.568
1A01P,1999-11-17,-1.9,2.3,1,2.772,2.568,2.568
1A01P,1999-11-18,-8.2,-1.3,0,2.772,2.568,2.568
1A01P,1999-11-19,-5,1.8,3,2.772,2.568,2.568
1A01P,1999-11-20,-4.4,-0.5,5,2.772,2.568,2.568
1A01P,1999-11-21,-10.4,-3.7,0,2.772,2.568,2.568
1A01P,1999-11-22,-10.1,-6.1,3,2.772,2.568,2.568
1A01P,1999-11-23,-8.3,-4.5,2,2.772,2.568,2.568
1A01P,1999-11-24,-8.9,-5.1,19,2.772,2.568,2.568
1A01P,1999-11-25,-10.2,-3.9,1,2.772,2.568,2.568
1A01P,1999-11-26,-16,-9.1,1,2.772,2.568,2.568
1A01P,1999-11-27,-18.5,-8.3,0,2.772,2.568,2.568
1A01P,1999-11-28,-14.2,-2.8,0,2.772,2.568,2.568
1A01P,1999-11-29,-5,2.5,9,2.772,2.568,2.568
1A01P,1999-11-30,-5.1,-0.3,4,2.772,2.568,2.568
1A01P,1999-12-01,-8.6,-3.1,7,2.772,2.568,2.568
1A01P,1999-12-02,-5.4,-1.7,7,2.772,2.568,2.568
1A01P,1999-12-03,-13.4,-5.6,0,2.772,2.568,2.568
1A01P,1999-12-04,-10.6,-3.4,6,2.772,2.568,2.568
1A01P,1999-12-05,-7.3,-5.2,2,2.772,2.568,2.568
1A01P,1999-12-06,-7.4,-5.1,6,2.772,2.568,2.568
1A01P,1999-12-07,-14.1,-5.9,0,2.772,2.568,2.568
1A01P,1999-12-08,-16.1,-8,0,2.772,2.568,2.568
1A01P,1999-12-09,-13.3,-4.6,2,2.772,2.568,2.568
1A01P,1999-12-10,-8.3,-4.9,6,2.772,2.568,2.568
1A01P,1999-12-11,-7.7,-2.5,4,2.772,2.568,2.568
1A01P,1999-12-12,-7.4,-3.4,18,2.772,2.568,2.568
1A01P,1999-12-13,-11.2,-8.8,5,2.772,2.568,2.568
1A01P,1999-12-14,-14.1,-8.8,1,2.772,2.568,2.568
1A01P,1999-12-15,-13.1,-2.7,14,2.772,2.568,2.568
1A01P,1999-12-16,-5.2,-2.3,1,2.772,2.568,2.568
1A01P,1999-12-17,-4.9,-2.9,5,2.772,2.568,2.568
1A01P,1999-12-18,-11.3,-4,3,2.772,2.568,2.568
1A01P,1999-12-19,-19.2,-5,4,2.772,2.568,2.568
1A01P,1999-12-20,-12,-2.9,5,2.772,2.568,2.568
1A01P,1999-12-21,-9.2,-4,0,2.772,2.568,2.568
1A01P,1999-12-22,-8.5,-0.4,0,2.772,2.568,2.568
1A01P,1999-12-23,-4.7,1.4,0,2.772,2.568,2.568
1A01P,1999-12-24,-3.5,3.4,0,2.772,2.568,2.568
1A01P,1999-12-25,-4.2,2.9,1,2.772,2.568,2.568
1A01P,1999-12-26,-3.6,5.3,0,2.772,2.568,2.568
1A01P,1999-12-27,-1,9.7,0,2.772,2.568,2.568
1A01P,1999-12-28,-1.1,6.9,0,2.772,2.568,2.568
1A01P,1999-12-29,-4.1,1.6,1,2.772,2.568,2.568
1A01P,1999-12-30,-9.7,-3.5,0,2.772,2.568,2.568
1A01P,1999-12-31,-10.3,-5.4,2,2.772,2.568,2.568
1A01P,2000-01-01,-10.9,-6.5,3,2.772,2.568,2.568
1A01P,2000-01-02,-19.3,-14,2,2.772,2.568,2.568
1A01P,2000-01-03,-20.3,-8.3,0,2.772,2.568,2.568
1A01P,2000-01-04,-11.3,-5.3,8,2.772,2.568,2.568
1A01P,2000-01-05,-9.4,-7.2,2,2.772,2.568,2.568
1A01P,2000-01-06,-10.3,-6.4,5,2.772,2.568,2.568
1A01P,2000-01-07,-8.4,-5.3,4,2.772,2.568,2.568
1A01P,2000-01-08,-6.6,-4.1,2,2.772,2.568,2.568
1A01P,2000-01-09,-12.2,-7.8,3,2.772,2.568,2.568
1A01P,2000-01-10,-15.7,-10.7,5,2.772,2.568,2.568
1A01P,2000-01-11,-20.7,-14.2,2,2.772,2.568,2.568
1A01P,2000-01-12,-21,-10.6,0,2.772,2.568,2.568
1A01P,2000-01-13,-18.4,-12.2,19,2.772,2.568,2.568
1A01P,2000-01-14,-26.1,-14.5,4,2.772,2.568,2.568
1A01P,2000-01-15,-23,-9.5,12,2.772,2.568,2.568
1A01P,2000-01-16,-15.4,-7.9,0,2.772,2.568,2.568
1A01P,2000-01-17,-12.7,-5.4,3,2.772,2.568,2.568
1A01P,2000-01-18,-13.3,-9.2,0,2.772,2.568,2.568
1A01P,2000-01-19,-19.5,-6.5,4,2.772,2.568,2.568
1A01P,2000-01-20,-17.4,-5.3,4,2.772,2.568,2.568
1A01P,2000-01-21,-12.9,-6.2,0,2.772,2.568,2.568
1A01P,2000-01-22,-14.1,-4.7,0,2.772,2.568,2.568
1A01P,2000-01-23,-15.3,-8.1,0,2.772,2.568,2.568
1A01P,2000-01-24,-15.9,-3.8,1,2.772,2.568,2.568
1A01P,2000-01-25,-15.1,0.3,0,2.772,2.568,2.568
1A01P,2000-01-26,-7.4,-2,1,2.772,2.568,2.568
1A01P,2000-01-27,-11.9,-1.8,0,2.772,2.568,2.568
1A01P,2000-01-28,-11.9,2.5,1,2.772,2.568,2.568
1A01P,2000-01-29,-9.1,4.8,0,2.772,2.568,2.568
1A01P,2000-01-30,-7.8,7.3,0,2.772,2.568,2.568
1A01P,2000-01-31,-6,-2.7,1,2.772,2.568,2.568
1A01P,2000-02-01,-7,-2.7,6,2.772,2.568,2.568
1A01P,2000-02-02,-5.2,-1.6,1,2.772,2.568,2.568
1A01P,2000-02-03,-13.8,4.1,0,2.772,2.568,2.568
1A01P,2000-02-04,-10.1,4.8,0,2.772,2.568,2.568
1A01P,2000-02-05,-11.2,8.3,0,2.772,2.568,2.568
1A01P,2000-02-06,-10.1,3,0,2.772,2.568,2.568
1A01P,2000-02-07,-2.8,1.6,1,2.772,2.568,2.568
1A01P,2000-02-08,-3,0.9,5,2.772,2.568,2.568
1A01P,2000-02-09,-11.9,-8.3,3,2.772,2.568,2.568
1A01P,2000-02-10,-17.9,-10.9,1,2.772,2.568,2.568
1A01P,2000-02-11,-20.5,-4,0,2.772,2.568,2.568
1A01P,2000-02-12,-15.9,-7.8,1,2.772,2.568,2.568
1A01P,2000-02-13,-18.5,-3,0,2.772,2.568,2.568
1A01P,2000-02-14,-18.8,-2.7,0,2.772,2.568,2.568
1A01P,2000-02-15,-16.1,-8.2,0,2.772,2.568,2.568
1A01P,2000-02-16,-16.4,-7,0,2.772,2.568,2.568
1A01P,2000-02-17,-18.3,-1.8,0,2.772,2.568,2.568
1A01P,2000-02-18,-14.8,-1.5,0,2.772,2.568,2.568
1A01P,2000-02-19,-10.1,-1.1,0,2.772,2.568,2.568
1A01P,2000-02-20,-10,3.4,0,2.772,2.568,2.568
1A01P,2000-02-21,-6.1,-1.3,1,2.772,2.568,2.568
1A01P,2000-02-22,-4.3,3.8,5,2.772,2.568,2.568
1A01P,2000-02-23,-5.1,0.7,2,2.772,2.568,2.568
1A01P,2000-02-24,-12.6,-1.4,1,2.772,2.568,2.568
1A01P,2000-02-25,-14.4,-0.4,0,2.772,2.568,2.568
1A01P,2000-02-26,-11.9,-2.8,1,2.772,2.568,2.568
1A01P,2000-02-27,-12.8,-3,5,2.772,2.568,2.568
1A01P,2000-02-28,-9.4,-0.8,2,2.772,2.568,2.568
1A01P,2000-02-29,-8.1,2.2,0,2.772,2.568,2.568
1A01P,2000-03-01,-6,1.7,1,2.772,2.568,2.568
1A01P,2000-03-02,-4.4,-0.6,2,2.772,2.568,2.568
1A01P,2000-03-03,-5.4,-2.3,13,2.772,2.568,2.568
1A01P,2000-03-04,-6,-1.5,2,2.772,2.568,2.568
1A01P,2000-03-05,-15.8,-2.7,0,2.772,2.568,2.568
1A01P,2000-03-06,-11.1,-6,3,2.772,2.568,2.568
1A01P,2000-03-07,-15,-1.2,1,2.772,2.568,2.568
1A01P,2000-03-08,-15,1.1,0,2.772,2.568,2.568
1A01P,2000-03-09,-7.7,-0.4,0,2.772,2.568,2.568
1A01P,2000-03-10,-7,0.6,2,2.772,2.568,2.568
1A01P,2000-03-11,-6.1,0.5,2,2.772,2.568,2.568
1A01P,2000-03-12,-7.7,-1.3,0,2.772,2.568,2.568
1A01P,2000-03-13,-9.5,0.8,4,2.772,2.568,2.568
1A01P,2000-03-14,-9.2,-4.1,5,2.772,2.568,2.568
1A01P,2000-03-15,-10.5,-0.4,0,2.772,2.568,2.568
1A01P,2000-03-16,-9.5,-0.2,2,2.772,2.568,2.568
1A01P,2000-03-17,-7.9,-1.9,1,2.772,2.568,2.568
1A01P,2000-03-18,-6.8,-0.9,9,2.772,2.568,2.568
1A01P,2000-03-19,-8,-4.1,2,2.772,2.568,2.568
1A01P,2000-03-20,-12.7,-2,1,2.772,2.568,2.568
1A01P,2000-03-21,-7,-1.5,1,2.772,2.568,2.568
1A01P,2000-03-22,-4.3,0.8,8,2.772,2.568,2.568
1A01P,2000-03-23,-5.6,3.4,3,2.772,2.568,2.568
1A01P,2000-03-24,-9.8,2,2,2.772,2.568,2.568
1A01P,2000-03-25,-6.1,1.5,1,2.772,2.568,2.568
1A01P,2000-03-26,-5.5,8.8,0,2.772,2.568,2.568
1A01P,2000-03-27,-2.9,3.9,2,2.772,2.568,2.568
1A01P,2000-03-28,-5.4,7.4,0,2.772,2.568,2.568
1A01P,2000-03-29,-7.4,4.3,1,2.772,2.568,2.568
1A01P,2000-03-30,-11.3,5.8,0,2.772,2.568,2.568
1A01P,2000-03-31,-7.4,4.4,1,2.772,2.568,2.568
1A01P,2000-04-01,-1.5,3.8,5,2.772,2.568,2.568
1A01P,2000-04-02,-10.6,7,0,2.772,2.568,2.568
1A01P,2000-04-03,-3.4,10,6,2.772,2.568,2.568
1A01P,2000-04-04,-3.7,2,5,2.772,2.568,2.568
1A01P,2000-04-05,-9.5,0.7,0,2.772,2.568,2.568
1A01P,2000-04-06,-9.1,1.6,1,2.772,2.568,2.568
1A01P,2000-04-07,-9.7,-6.8,8,2.772,2.568,2.568
1A01P,2000-04-08,-0.5,8,0,2.772,2.568,2.568
1A01P,2000-04-09,-3.2,8.1,1,2.772,2.568,2.568
1A01P,2000-04-10,-10.4,7.1,0,2.772,2.568,2.568
1A01P,2000-04-11,-5.7,8,1,2.772,2.568,2.568
1A01P,2000-04-12,-1.3,4.3,11,2.772,2.568,2.568
1A01P,2000-04-13,-13.3,-10.2,1,2.772,2.568,2.568
1A01P,2000-04-14,-17.9,-9.5,3,2.772,2.568,2.568
1A01P,2000-04-15,-17.9,5.8,0,2.772,2.568,2.568
1A01P,2000-04-16,-6.7,4.9,1,2.772,2.568,2.568
1A01P,2000-04-17,-7.7,8.8,0,2.772,2.568,2.568
1A01P,2000-04-18,-6,12.4,0,2.772,2.568,2.568
1A01P,2000-04-19,-1.3,11.8,0,2.772,2.568,2.568
1A01P,2000-04-20,0.2,9.3,1,2.772,2.568,2.568
1A01P,2000-04-21,-0.8,12.6,3,2.772,2.568,2.568
1A01P,2000-04-22,0.6,7.8,4,2.772,2.568,2.568
1A01P,2000-04-23,-4.7,7.8,0,2.772,2.568,2.568
1A01P,2000-04-24,-6.5,4,2,2.772,2.568,2.568
1A01P,2000-04-25,-9,8.3,0,2.772,2.568,2.568
1A01P,2000-04-26,-4.7,11.4,0,2.772,2.568,2.568
1A01P,2000-04-27,-2.4,17.1,2,2.772,2.568,2.568
1A01P,2000-04-28,0.6,6.7,5,2.772,2.568,2.568
1A01P,2000-04-29,-4.4,7.9,0,2.772,2.568,2.568
1A01P,2000-04-30,-2.2,6.8,0,2.772,2.568,2.568
1A01P,2000-05-01,0.4,10.4,4,2.772,2.568,2.568
1A01P,2000-05-02,-0.9,10.8,1,2.772,2.568,2.568
1A01P,2000-05-03,-1,7.5,3,2.772,2.568,2.568
1A01P,2000-05-04,-3.2,6.1,1,2.772,2.568,2.568
1A01P,2000-05-05,-4.6,8.1,2,2.772,2.568,2.568
1A01P,2000-05-06,-3.9,3.6,3,2.772,2.568,2.568
1A01P,2000-05-07,-3.8,8.7,2,2.772,2.568,2.568
1A01P,2000-05-08,-7.1,8.6,0,2.772,2.568,2.568
1A01P,2000-05-09,-2.5,11,1,2.772,2.568,2.568
1A01P,2000-05-10,-1.8,4.2,4,2.772,2.568,2.568
1A01P,2000-05-11,-3.1,10.1,2,2.772,2.568,2.568
1A01P,2000-05-12,-5.3,9.1,2,2.772,2.568,2.568
1A01P,2000-05-13,-5.9,11,0,2.772,2.568,2.568
1A01P,2000-05-14,-3.4,15,1,2.772,2.568,2.568
1A01P,2000-05-15,-1.1,13.2,0,2.772,2.568,2.568
1A01P,2000-05-16,-0.7000000000000001,12.666666666666666,0,2.772,2.568,2.568
1A01P,2000-05-17,-0.30000000000000004,12.133333333333333,2,2.772,2.568,2.568
1A01P,2000-05-18,0.1,11.6,1,2.772,2.568,2.568
1A01P,2000-05-19,-0.1,11.3,1,2.772,2.568,2.568
1A01P,2000-05-20,2.2,8.5,3,2.772,2.568,2.568
1A01P,2000-05-21,1.2,7.5,10,2.772,2.568,2.568
1A01P,2000-05-22,0.3,11.2,9,2.772,2.568,2.568
1A01P,2000-05-23,-3.1,3.5,0,2.772,2.568,2.568
1A01P,2000-05-24,-5.2,11.1,0,2.772,2.568,2.568
1A01P,2000-05-25,-3.8,8.75,3,2.772,2.568,2.568
1A01P,2000-05-26,-2.4,6.4,5,2.772,2.568,2.568
1A01P,2000-05-27,-1.3,8.3,5,2.772,2.568,2.568
1A01P,2000-05-28,-0.3,12.4,1,2.772,2.568,2.568
1A01P,2000-05-29,-1.1,11.1,8,2.772,2.568,2.568
1A01P,2000-05-30,-2.6,11.7,1,2.772,2.568,2.568
1A01P,2000-05-31,-2.7,17.7,0,2.772,2.568,2.568
1A01P,2000-06-01,-2.2,18.6,1,2.772,2.568,2.568
1A01P,2000-06-02,-0.3,16.7,0,2.772,2.568,2.568
1A01P,2000-06-03,0.4,20.5,0,2.772,2.568,2.568
1A01P,2000-06-04,1.7,21.4,0,2.772,2.568,2.568
1A01P,2000-06-05,3.5,17.9,4,2.772,2.568,2.568
1A01P,2000-06-06,2.7,14.2,1,2.772,2.568,2.568
1A01P,2000-06-07,1.9,15.1,2,2.772,2.568,2.568
1A01P,2000-06-08,2.8,13.6,4,2.772,2.568,2.568
1A01P,2000-06-09,2.1,13.7,2,2.772,2.568,2.568
1A01P,2000-06-10,1.1,16.7,3,2.772,2.568,2.568
1A01P,2000-06-11,-0.2,8.1,2,2.772,2.568,2.568
1A01P,2000-06-12,-1.9,9.8,1,2.772,2.568,2.568
1A01P,2000-06-13,1,11.1,3,2.772,2.568,2.568
1A01P,2000-06-14,2.4,8.1,4,2.772,2.568,2.568
1A01P,2000-06-15,1.2,9,2,2.772,2.568,2.568
1A01P,2000-06-16,-0.8,16.2,0,2.772,2.568,2.568
1A01P,2000-06-17,2.7,11.8,11,2.772,2.568,2.568
1A01P,2000-06-18,2.7,10.2,8,2.772,2.568,2.568
1A01P,2000-06-19,0.9,10.1,0,2.772,2.568,2.568
1A01P,2000-06-20,0.9,9.1,7,2.772,2.568,2.568
1A01P,2000-06-21,2.5,12.3,2,2.772,2.568,2.568
1A01P,2000-06-22,2,11,2,2.772,2.568,2.568
1A01P,2000-06-23,0.1,12.8,20,2.772,2.568,2.568
1A01P,2000-06-24,-0.1,12.9,3,2.772,2.568,2.568
1A01P,2000-06-25,1.4,16.8,0,2.772,2.568,2.568
1A01P,2000-06-26,2.2,19.1,0,2.772,2.568,2.568
1A01P,2000-06-27,4.2,19.8,0,2.772,2.568,2.568
1A01P,2000-06-28,5.3,19.2,0,2.772,2.568,2.568
1A01P,2000-06-29,5.2,18.1,2,2.772,2.568,2.568
1A01P,2000-06-30,5.2,16.3,6,2.772,2.568,2.568
1A01P,2000-07-01,4.6,16,7,2.772,2.568,2.568
1A01P,2000-07-02,1.7,5,2,2.772,2.568,2.568
1A01P,2000-07-03,1,15.2,0,2.772,2.568,2.568
1A01P,2000-07-04,0.8,13.1,0,2.772,2.568,2.568
1A01P,2000-07-05,3.6,11.7,0,2.772,2.568,2.568
1A01P,2000-07-06,1.8,14.1,1,2.772,2.568,2.568
1A01P,2000-07-07,5.8,14.7,1,2.772,2.568,2.568
1A01P,2000-07-08,4.9,14.5,1,2.772,2.568,2.568
1A01P,2000-07-09,5.8,12.8,2,2.772,2.568,2.568
1A01P,2000-07-10,5.7,12.5,2,2.772,2.568,2.568
1A01P,2000-07-11,6.5,16,2,2.772,2.568,2.568
1A01P,2000-07-12,4.1,20.9,0,2.772,2.568,2.568
1A01P,2000-07-13,6.8,23.7,0,2.772,2.568,2.568
1A01P,2000-07-14,7.2,16.4,1,2.772,2.568,2.568
1A01P,2000-07-15,4.3,12.8,1,2.772,2.568,2.568
1A01P,2000-07-16,3.4,17.4,0,2.772,2.568,2.568
1A01P,2000-07-17,4.5,19.8,0,2.772,2.568,2.568
1A01P,2000-07-18,7.3,20.5,1,2.772,2.568,2.568
1A01P,2000-07-19,9,21,0,2.772,2.568,2.568
1A01P,2000-07-20,8.3,22.1,1,2.772,2.568,2.568
1A01P,2000-07-21,6.4,23.1,0,2.772,2.568,2.568
1A01P,2000-07-22,6.800000000000001,16.700000000000003,16,2.772,2.568,2.568
1A01P,2000-07-23,7.2,10.3,5,2.772,2.568,2.568
1A01P,2000-07-24,0.2,19.2,0,2.772,2.568,2.568
1A01P,2000-07-25,6.3,18.7,10,2.772,2.568,2.568
1A01P,2000-07-26,0,16.5,0,2.772,2.568,2.568
1A01P,2000-07-27,7.5,13.6,2,2.772,2.568,2.568
1A01P,2000-07-28,6.7,14.3,8,2.772,2.568,2.568
1A01P,2000-07-29,4.3,18.8,0,2.772,2.568,2.568
1A01P,2000-07-30,6,24.8,0,2.772,2.568,2.568
1A01P,2000-07-31,8.9,26.8,14,2.772,2.568,2.568
1A01P,2000-08-01,5.4,12.9,1,2.772,2.568,2.568
1A01P,2000-08-02,3.6,18.9,0,2.772,2.568,2.568
